URL,ID,Title,Adress,Built_in_Year,Floors,Type,Price,Location,Bath(s),Area,Purpose,Bedroom(s),Added,img_URLS
https://www.zameen.com/Property/bahria_town_precinct_12_bahria_town_ali_block_looking_for_a_house_in_karachi-45889314-10023-1.html,45889314,Looking For A House In Karachi,"Bahria Town - Ali Block, Bahria Town - Precinct 12, Bahria Town Karachi, Karachi, Sindh",,,House,1.3 Crore,"Bahria Town Karachi, Karachi, Sindh",3,125 Sq. Yd.,For Sale,3,12 hours ago,"https://media.zameen.com/thumbnails/223040678-800x600.jpeg,https://media.zameen.com/thumbnails/223040678-800x600.jpeg,https://media.zameen.com/thumbnails/223040679-800x600.jpeg,https://media.zameen.com/thumbnails/223040686-800x600.jpeg"
https://www.zameen.com/Property/federal_b_area_federal_b_area_block_9_house_for_sale_in_federal_b_area_block_9-45229153-6693-1.html,45229153,House For sale In Federal B Area - Block 9,"Federal B Area - Block 9, Federal B Area, Karachi, Sindh",,,House,3.3 Crore,"Federal B Area, Karachi, Sindh",6,120 Sq. Yd.,For Sale,6,13 hours ago,"https://media.zameen.com/thumbnails/217398884-800x600.jpeg,https://media.zameen.com/thumbnails/217398884-800x600.jpeg,https://media.zameen.com/thumbnails/217398885-800x600.jpeg,https://media.zameen.com/thumbnails/217398901-800x600.jpeg,https://img.youtube.com/vi/_JQEzCT87ck/sddefault.jpg,https://img.youtube.com/vi/_JQEzCT87ck/default.jpg"
https://www.zameen.com/Property/bahria_town_precinct_11_bahria_town_precinct_11_b_152_square_yards_house_in_bahria_town_precinct_11_b_is_best_option-45889315-10021-1.html,45889315,152 Square Yards House In Bahria Town - Precinct 11-B Is Best Option,"Bahria Town - Precinct 11-B, Bahria Town - Precinct 11, Bahria Town Karachi, Karachi, Sindh",,,House,1.32 Crore,"Bahria Town Karachi, Karachi, Sindh",3,152 Sq. Yd.,For Sale,3,12 hours ago,"https://media.zameen.com/thumbnails/223040718-800x600.jpeg,https://media.zameen.com/thumbnails/223040718-800x600.jpeg,https://media.zameen.com/thumbnails/223040727-800x600.jpeg,https://media.zameen.com/thumbnails/223040728-800x600.jpeg"
https://www.zameen.com/Property/bahria_town_karachi_bahria_sports_city_350_square_yards_house_for_sale_in_beautiful_bahria_sports_city-45889316-10061-1.html,45889316,350 Square Yards House For sale In Beautiful Bahria Sports City,"Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",,,House,1.92 Crore,"Bahria Town Karachi, Karachi, Sindh",4,350 Sq. Yd.,For Sale,4,12 hours ago,"https://media.zameen.com/thumbnails/223040730-800x600.jpeg,https://media.zameen.com/thumbnails/223040730-800x600.jpeg,https://media.zameen.com/thumbnails/223040738-800x600.jpeg,https://media.zameen.com/thumbnails/223040739-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_5_owner_built_500_sq_yards_bungalow_for_sale_in_dha_phase_5_karachi-41947549-1482-1.html,41947549,Owner Built 500 Sq Yards Bungalow For Sale In Dha Phase 5 Karachi,"DHA Phase 5, DHA Defence, Karachi, Sindh",,,House,8.45 Crore,"DHA Defence, Karachi, Sindh",5,500 Sq. Yd.,For Sale,4,2 days ago,"https://media.zameen.com/thumbnails/183131520-800x600.jpeg,https://media.zameen.com/thumbnails/183131520-800x600.jpeg,https://media.zameen.com/thumbnails/183131521-800x600.jpeg,https://media.zameen.com/thumbnails/183131539-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_8_custom_built_having_the_comforts_of_a_modern_life_style_500_yards_bungalow_for_sale_in_dha_phase_8_karachi-41644845-1485-1.html,41644845,Custom Built Having The Comforts Of A Modern Life Style 500 Yards Bungalow For Sale In Dha Phase 8 Karachi,"DHA Phase 8, DHA Defence, Karachi, Sindh",,1,House,16.5 Crore,"DHA Defence, Karachi, Sindh",7,500 Sq. Yd.,For Sale,6,2 days ago,"https://media.zameen.com/thumbnails/180936226-800x600.jpeg,https://media.zameen.com/thumbnails/180936226-800x600.jpeg,https://media.zameen.com/thumbnails/180936227-800x600.jpeg,https://media.zameen.com/thumbnails/180936269-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_4_very_well_maintained_house_available_for_sale-45869837-1481-1.html,45869837,Very Well Maintained House Available for Sale,"DHA Phase 4, DHA Defence, Karachi, Sindh",,,House,6.5 Crore,"DHA Defence, Karachi, Sindh",3,300 Sq. Yd.,For Sale,3,2 days ago,"https://media.zameen.com/thumbnails/222900069-800x600.jpeg,https://media.zameen.com/thumbnails/222900069-800x600.jpeg,https://media.zameen.com/thumbnails/222900092-800x600.jpeg,https://media.zameen.com/thumbnails/222900108-800x600.jpeg"
https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_5_city_tower-45549095-6829-1.html,45549095,CITY TOWER,"Gulistan-e-Jauhar - Block 5, Gulistan-e-Jauhar, Karachi, Sindh",,in Building12,Flat,95 Lakh,"Gulistan-e-Jauhar, Karachi, Sindh",2,89 Sq. Yd.,For Sale,2,2 days ago,"https://media.zameen.com/thumbnails/220078538-800x600.jpeg,https://media.zameen.com/thumbnails/220078538-800x600.jpeg,https://media.zameen.com/thumbnails/222745914-800x600.jpeg,https://media.zameen.com/thumbnails/222745919-800x600.jpeg"
https://www.zameen.com/Property/karachi_naya_nazimabad_house_for_sale_naya_nazimabad_block_a_120_sq_yard_ground_1-45365118-10079-1.html,45365118,"House For Sale Naya Nazimabad Block A 120 Sq,Yard Ground+1","Naya Nazimabad, Karachi, Sindh",,,House,3.25 Crore,"Naya Nazimabad, Karachi, Sindh",5,120 Sq. Yd.,For Sale,4,1 week ago,"https://media.zameen.com/thumbnails/218486961-800x600.jpeg,https://media.zameen.com/thumbnails/218486961-800x600.jpeg,https://media.zameen.com/thumbnails/218486927-800x600.jpeg,https://media.zameen.com/thumbnails/218486942-800x600.jpeg,https://img.youtube.com/vi/2y5U3TGiCkw/sddefault.jpg,https://img.youtube.com/vi/2y5U3TGiCkw/default.jpg"
https://www.zameen.com/Property/bahria_town_karachi_bahria_heights_2_beds_luxury_1100_sq_feet_apartment_flat_for_sale_located_in_bahria_heights_bahria_town_karachi_-45873866-11761-1.html,45873866,2 BEDS LUXURY 1100 SQ FEET APARTMENT FLAT FOR SALE LOCATED IN BAHRIA HEIGHTS BAHRIA TOWN KARACHI.,"Bahria Heights, Bahria Town Karachi, Karachi, Sindh",,,Flat,55 Lakh,"Bahria Town Karachi, Karachi, Sindh",2,122 Sq. Yd.,For Sale,2,1 day ago,"https://media.zameen.com/thumbnails/222932161-800x600.jpeg,https://media.zameen.com/thumbnails/222932161-800x600.jpeg,https://media.zameen.com/thumbnails/222932176-800x600.jpeg,https://media.zameen.com/thumbnails/222932177-800x600.jpeg"
https://www.zameen.com/Property/naya_nazimabad_naya_nazimabad_block_d_buy_a_prime_location_160_square_yards_house_for_sale_in_naya_nazimabad_block_d-44508681-14294-1.html,44508681,Buy A Prime Location 160 Square Yards House For sale In Naya Nazimabad - Block D,"Naya Nazimabad - Block D, Naya Nazimabad, Karachi, Sindh",,,House,3.7 Crore,"Naya Nazimabad, Karachi, Sindh",5,160 Sq. Yd.,For Sale,4,1 week ago,"https://media.zameen.com/thumbnails/212428442-800x600.jpeg,https://media.zameen.com/thumbnails/212428442-800x600.jpeg,https://media.zameen.com/thumbnails/212428469-800x600.jpeg,https://media.zameen.com/thumbnails/212429151-800x600.jpeg,https://img.youtube.com/vi/UTpFh8oj_jg/sddefault.jpg,https://img.youtube.com/vi/UTpFh8oj_jg/default.jpg"
https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_4_precint__4__510sq_yds_ultra_luxury_villa_available_for_sale_at_good_location_of_bahria_town_karachi-45604544-10013-1.html,45604544,"Precint: 4, 510sq Yds Ultra Luxury Villa Available For Sale At Good Location Of Bahria Town Karachi","Bahria Town - Precinct 4, Bahria Town Karachi, Karachi, Sindh",2023,2,House,6 Crore,"Bahria Town Karachi, Karachi, Sindh",-,510 Sq. Yd.,For Sale,8,1 day ago,"https://media.zameen.com/thumbnails/220557013-800x600.jpeg,https://media.zameen.com/thumbnails/220557013-800x600.jpeg,https://media.zameen.com/thumbnails/220557014-800x600.jpeg,https://media.zameen.com/thumbnails/220557024-800x600.jpeg"
https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_3_a_al_minal_tower-45870587-6827-1.html,45870587,AL MINAL TOWER,"Gulistan-e-Jauhar - Block 3-A, Gulistan-e-Jauhar, Karachi, Sindh",,,Flat,1.4 Crore,"Gulistan-e-Jauhar, Karachi, Sindh",2,117 Sq. Yd.,For Sale,2,2 days ago,"https://media.zameen.com/thumbnails/222905253-800x600.jpeg,https://media.zameen.com/thumbnails/222905253-800x600.jpeg,https://media.zameen.com/thumbnails/222905254-800x600.jpeg,https://media.zameen.com/thumbnails/222905263-800x600.jpeg"
https://www.zameen.com/Property/karachi_civil_lines_flat_available_for_sale_in_civil_lines-45150227-493-1.html,45150227,Flat Available For sale In Civil Lines,"Civil Lines, Karachi, Sindh",,,Flat,5.5 Crore,"Civil Lines, Karachi, Sindh",4,289 Sq. Yd.,For Sale,4,1 week ago,"https://media.zameen.com/thumbnails/216702528-800x600.jpeg,https://media.zameen.com/thumbnails/216702528-800x600.jpeg,https://media.zameen.com/thumbnails/216702527-800x600.jpeg,https://media.zameen.com/thumbnails/216702538-800x600.jpeg"
https://www.zameen.com/Property/surjani_town_sector_11_surjani_town_sector_11a_ysi_mall_and_residency_sector_11_a_surjani_town-45788243-8987-1.html,45788243,Ysi Mall And Residency Sector 11-a Surjani Town,"Surjani Town - Sector 11A, Surjani Town - Sector 11, Surjani Town, Gadap Town, Karachi, Sindh",2027,in Building12,Flat,53.5 Lakh,"Gadap Town, Karachi, Sindh",2,72 Sq. Yd.,For Sale,2,1 week ago,"https://media.zameen.com/thumbnails/222237738-800x600.jpeg,https://media.zameen.com/thumbnails/222237738-800x600.jpeg,https://media.zameen.com/thumbnails/222237739-800x600.jpeg,https://media.zameen.com/thumbnails/222237753-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_6_luxurious_5_bedroom_bungalow_with_basement_and_pool_for_sale_in_dha_phase_6-45582648-1483-1.html,45582648,Luxurious 5-Bedroom Bungalow with Basement and Pool for Sale in DHA Phase 6,"DHA Phase 6, DHA Defence, Karachi, Sindh",2012,,House,9.5 Crore,"DHA Defence, Karachi, Sindh",5,500 Sq. Yd.,For Sale,5,2 weeks ago,"https://media.zameen.com/thumbnails/220352732-800x600.jpeg,https://media.zameen.com/thumbnails/220352732-800x600.jpeg,https://media.zameen.com/thumbnails/220352741-800x600.jpeg,https://media.zameen.com/thumbnails/220352742-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_6_500yard_bungalow_available_for_sale__chance_deal_-45889114-1483-1.html,45889114,500yard Bungalow available for Sale (Chance Deal),"DHA Phase 6, DHA Defence, Karachi, Sindh",,,House,12.5 Crore,"DHA Defence, Karachi, Sindh",6,500 Sq. Yd.,For Sale,6,13 hours ago,"https://media.zameen.com/thumbnails/223044200-800x600.jpeg,https://media.zameen.com/thumbnails/223044200-800x600.jpeg,https://media.zameen.com/thumbnails/223044201-800x600.jpeg,https://media.zameen.com/thumbnails/223044211-800x600.jpeg"
https://www.zameen.com/Property/gulshan_e_maymar_gulshan_e_maymar_sector_y_3_bed_flat_for_sale-45888931-6761-1.html,45888931,3 Bed Flat for Sale,"Gulshan-e-Maymar - Sector Y, Gulshan-e-Maymar, Gadap Town, Karachi, Sindh",2023,in Building7,Flat,98 Lakh,"Gadap Town, Karachi, Sindh",3,118 Sq. Yd.,For Sale,3,13 hours ago,"https://media.zameen.com/thumbnails/223043858-800x600.jpeg,https://media.zameen.com/thumbnails/223043858-800x600.jpeg,https://media.zameen.com/thumbnails/223043857-800x600.jpeg,https://media.zameen.com/thumbnails/223043861-800x600.jpeg"
https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_h_beautiful_house_is_available-45888906-7216-1.html,45888906,Beautiful House Is Available,"North Nazimabad - Block H, North Nazimabad, Karachi, Sindh",2016,,House,13 Crore,"North Nazimabad, Karachi, Sindh",-,500 Sq. Yd.,For Sale,8,13 hours ago,"https://media.zameen.com/thumbnails/223057154-800x600.jpeg,https://media.zameen.com/thumbnails/223057154-800x600.jpeg,https://media.zameen.com/thumbnails/223057167-800x600.jpeg,https://media.zameen.com/thumbnails/223057169-800x600.jpeg"
https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_2_400_square_yards_single_story_west_open_house_for_sale_in_jauhar_block_2-45806491-6825-1.html,45806491,400 SQUARE YARDS SINGLE STORY WEST OPEN HOUSE FOR SALE IN JAUHAR BLOCK 2,"Gulistan-e-Jauhar - Block 2, Gulistan-e-Jauhar, Karachi, Sindh",,,House,5.5 Crore,"Gulistan-e-Jauhar, Karachi, Sindh",3,400 Sq. Yd.,For Sale,3,13 hours ago,"https://media.zameen.com/thumbnails/222386731-800x600.jpeg,https://media.zameen.com/thumbnails/222386731-800x600.jpeg,https://media.zameen.com/thumbnails/222386741-800x600.jpeg,https://media.zameen.com/thumbnails/222386733-800x600.jpeg"
https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_2_240_square_yards_ground_plus_one_leased_house_for_sale_in_jauhar_block_2-45556526-6825-1.html,45556526,240 SQUARE YARDS GROUND PLUS ONE LEASED HOUSE FOR SALE IN JAUHAR BLOCK 2,"Gulistan-e-Jauhar - Block 2, Gulistan-e-Jauhar, Karachi, Sindh",,,House,5.2 Crore,"Gulistan-e-Jauhar, Karachi, Sindh",6,240 Sq. Yd.,For Sale,6,13 hours ago,"https://media.zameen.com/thumbnails/220148369-800x600.jpeg,https://media.zameen.com/thumbnails/220148369-800x600.jpeg,https://media.zameen.com/thumbnails/220148382-800x600.jpeg,https://media.zameen.com/thumbnails/220148383-800x600.jpeg"
https://www.zameen.com/Property/karachi_falaknaz_dynasty_2_bed_drawing_dinning_west_open_brand_new_flat_for_sale_in_falaknaz_dynesty-45768314-10152-1.html,45768314,2 BED DRAWING DINNING WEST OPEN BRAND NEW FLAT FOR SALE IN FALAKNAZ DYNESTY,"Falaknaz Dynasty, Karachi, Sindh",2023,in Building12,Flat,1.1 Crore,"Falaknaz Dynasty, Karachi, Sindh",2,139 Sq. Yd.,For Sale,2,13 hours ago,"https://media.zameen.com/thumbnails/222054418-800x600.jpeg,https://media.zameen.com/thumbnails/222054418-800x600.jpeg,https://media.zameen.com/thumbnails/222054434-800x600.jpeg,https://media.zameen.com/thumbnails/222054447-800x600.jpeg"
https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_3_a_2_bed_drawing_dinning_with_extra_land_flat_for_sale_in_al_minal_tower_2-45462321-6827-1.html,45462321,2 BED DRAWING DINNING WITH EXTRA LAND FLAT FOR SALE IN AL MINAL TOWER 2,"Gulistan-e-Jauhar - Block 3-A, Gulistan-e-Jauhar, Karachi, Sindh",,in Building11,Flat,1.3 Crore,"Gulistan-e-Jauhar, Karachi, Sindh",2,111 Sq. Yd.,For Sale,2,13 hours ago,"https://media.zameen.com/thumbnails/219324959-800x600.jpeg,https://media.zameen.com/thumbnails/219324959-800x600.jpeg,https://media.zameen.com/thumbnails/219324968-800x600.jpeg,https://media.zameen.com/thumbnails/219324969-800x600.jpeg"
https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_j_ultra_luxury_modern_design_bungalow_on_booking-42620700-7218-1.html,42620700,Ultra Luxury Modern Design Bungalow On Booking,"North Nazimabad - Block J, North Nazimabad, Karachi, Sindh",2022,2,House,7.5 Crore,"North Nazimabad, Karachi, Sindh",6,233 Sq. Yd.,For Sale,7,2 days ago,"https://media.zameen.com/thumbnails/206142481-800x600.jpeg,https://media.zameen.com/thumbnails/206142481-800x600.jpeg,https://media.zameen.com/thumbnails/206142510-800x600.jpeg,https://media.zameen.com/thumbnails/206143882-800x600.jpeg"
https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_i_brand_new_ultra_luxury_bungalow_townhouse_first_floor_with_roof_at_prime_location-38987512-7217-1.html,38987512,Brand New Ultra Luxury Bungalow Townhouse First Floor With Roof At Prime Location,"North Nazimabad - Block I, North Nazimabad, Karachi, Sindh",2022,,Upper Portion,3.5 Crore,"North Nazimabad, Karachi, Sindh",4,300 Sq. Yd.,For Sale,3,2 days ago,"https://media.zameen.com/thumbnails/206142376-800x600.jpeg,https://media.zameen.com/thumbnails/206142376-800x600.jpeg,https://media.zameen.com/thumbnails/212242570-800x600.jpeg,https://media.zameen.com/thumbnails/206143412-800x600.jpeg,https://img.youtube.com/vi/F5xlbLWC7WA/sddefault.jpg,https://img.youtube.com/vi/F5xlbLWC7WA/default.jpg"
https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_15_3_bed_drawing_dinning_ground_floor_west_open_flat_for_sale_in_jauhar_block_15-45830907-6839-1.html,45830907,3 BED DRAWING DINNING GROUND FLOOR WEST OPEN FLAT FOR SALE IN JAUHAR BLOCK 15,"Gulistan-e-Jauhar - Block 15, Gulistan-e-Jauhar, Karachi, Sindh",,,Flat,2.1 Crore,"Gulistan-e-Jauhar, Karachi, Sindh",3,167 Sq. Yd.,For Sale,3,13 hours ago,"https://media.zameen.com/thumbnails/222586261-800x600.jpeg,https://media.zameen.com/thumbnails/222586261-800x600.jpeg,https://media.zameen.com/thumbnails/222586269-800x600.jpeg,https://media.zameen.com/thumbnails/222586304-800x600.jpeg"
https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_h_bungalow_at_prime_location_near_five_star-36348204-7216-1.html,36348204,Bungalow At Prime Location Near Five Star,"North Nazimabad - Block H, North Nazimabad, Karachi, Sindh",2022,,House,11 Crore,"North Nazimabad, Karachi, Sindh",6,416 Sq. Yd.,For Sale,8,2 days ago,"https://media.zameen.com/thumbnails/161328010-800x600.jpeg,https://media.zameen.com/thumbnails/161328010-800x600.jpeg,https://media.zameen.com/thumbnails/161328014-800x600.jpeg,https://media.zameen.com/thumbnails/161328042-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_8_owner_built_having_the_comforts_of_a_modern_life_style_500_yards_bungalow_for_sale_in_dha_phase_8_karachi-43344117-1485-1.html,43344117,Owner Built Having The Comforts Of A Modern Life Style 500 Yards Bungalow For Sale In Dha Phase 8 Karachi,"DHA Phase 8, DHA Defence, Karachi, Sindh",,,House,17 Crore,"DHA Defence, Karachi, Sindh",7,500 Sq. Yd.,For Sale,6,2 days ago,"https://media.zameen.com/thumbnails/202593982-800x600.jpeg,https://media.zameen.com/thumbnails/202593982-800x600.jpeg,https://media.zameen.com/thumbnails/193162754-800x600.jpeg,https://media.zameen.com/thumbnails/193162800-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_8_custom_built_having_the_comforts_of_a_modern_life_style_1000_yards_bungalow_for_sale_in_dha_phase_8-37711835-1485-1.html,37711835,Custom Built Having The Comforts Of A Modern Life Style 1000 Yards Bungalow For Sale In Dha Phase 8,"DHA Phase 8, DHA Defence, Karachi, Sindh",,,House,29.5 Crore,"DHA Defence, Karachi, Sindh",7,"1,000 Sq. Yd.",For Sale,6,2 days ago,"https://media.zameen.com/thumbnails/183583149-800x600.jpeg,https://media.zameen.com/thumbnails/183583149-800x600.jpeg,https://media.zameen.com/thumbnails/183583150-800x600.jpeg,https://media.zameen.com/thumbnails/183583177-800x600.jpeg"
https://www.zameen.com/Property/bahria_town_karachi_bahria_apartments_ideal_flat_for_sale_in_bahria_apartments_-45873855-9030-1.html,45873855,Ideal Flat For sale In Bahria Apartments.,"Bahria Apartments, Bahria Town Karachi, Karachi, Sindh",,,Flat,80 Lakh,"Bahria Town Karachi, Karachi, Sindh",2,106 Sq. Yd.,For Sale,2,1 day ago,"https://media.zameen.com/thumbnails/222932009-800x600.jpeg,https://media.zameen.com/thumbnails/222932009-800x600.jpeg,https://media.zameen.com/thumbnails/222932030-800x600.jpeg,https://media.zameen.com/thumbnails/222932032-800x600.jpeg"
https://www.zameen.com/Property/nazimabad_nazimabad_1_reserve_a_prime_location_upper_portion_now_in_nazimabad_1-45759845-7078-1.html,45759845,Reserve A Prime Location Upper Portion Now In Nazimabad 1,"Nazimabad 1, Nazimabad, Karachi, Sindh",,,Upper Portion,78 Lakh,"Nazimabad, Karachi, Sindh",3,108 Sq. Yd.,For Sale,2,1 week ago,"https://media.zameen.com/thumbnails/221980644-800x600.jpeg,https://media.zameen.com/thumbnails/221980644-800x600.jpeg,https://media.zameen.com/thumbnails/221980672-800x600.jpeg,https://media.zameen.com/thumbnails/221980993-800x600.jpeg,https://img.youtube.com/vi/am369zGpg8s/sddefault.jpg,https://img.youtube.com/vi/am369zGpg8s/default.jpg"
